time_s,ref_speed_kmh,segment,expected_phase,segment_desc
97.2,60.11,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.3,60.47,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.4,60.84,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.5,61.21,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.6,61.58,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.7,61.95,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.8,62.32,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
97.9,62.68,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.0,63.05,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.1,63.42,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.2,63.79,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.3,64.16,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.4,64.53,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.5,64.89,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.6,65.26,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.7,65.63,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.8,66.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
98.9,66.37,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.0,66.74,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.1,67.11,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.2,67.47,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.3,67.84,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.4,68.21,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.5,68.58,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.6,68.95,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.7,69.32,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.8,69.68,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
99.9,70.05,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.0,70.42,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.1,70.79,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.2,71.16,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.3,71.53,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.4,71.89,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.5,72.26,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.6,72.63,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.7,73.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.8,73.37,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
100.9,73.74,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.0,74.11,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.1,74.47,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.2,74.84,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.3,75.21,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.4,75.58,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.5,75.95,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.6,76.32,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.7,76.68,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.8,77.05,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
101.9,77.42,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.0,77.79,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.1,78.16,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.2,78.53,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.3,78.89,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.4,79.26,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.5,79.63,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
102.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
103.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
104.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
105.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
106.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.7,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.8,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
107.9,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.0,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.1,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.2,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.3,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.4,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.5,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.6,80.00,6,DRIVE,高率加速(p90)→巡航80(70-90帯代表)
108.7,80.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
108.8,80.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
108.9,80.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.0,81.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.1,81.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.2,81.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.3,81.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.4,82.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.5,82.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.6,82.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.7,82.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.8,83.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
109.9,83.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.0,83.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.1,83.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.2,84.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.3,84.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.4,84.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.5,84.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.6,85.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.7,85.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.8,85.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
110.9,85.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.0,86.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.1,86.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.2,86.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.3,86.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.4,87.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.5,87.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.6,87.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.7,87.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.8,88.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
111.9,88.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.0,88.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.1,88.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.2,89.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.3,89.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.4,89.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.5,89.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.6,90.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.7,90.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.8,90.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
112.9,90.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.0,91.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.1,91.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.2,91.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.3,91.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.4,92.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.5,92.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.6,92.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.7,92.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.8,93.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
113.9,93.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.0,93.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.1,93.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.2,94.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.3,94.25,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.4,94.50,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.5,94.75,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
114.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
115.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
116.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
117.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
118.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
119.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
120.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.7,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.8,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
121.9,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.0,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.1,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.2,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.3,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.4,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.5,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.6,95.00,7,DRIVE,中高率加速→巡航95(90-110帯代表)
122.7,95.12,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
122.8,95.24,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
122.9,95.36,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.0,95.48,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.1,95.60,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.2,95.72,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.3,95.84,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.4,95.96,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.5,96.08,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.6,96.20,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.7,96.32,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.8,96.44,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
123.9,96.56,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.0,96.68,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.1,96.80,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.2,96.92,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.3,97.04,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.4,97.16,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.5,97.28,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.6,97.40,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.7,97.52,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.8,97.64,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
124.9,97.76,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.0,97.88,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.1,98.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.2,98.12,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.3,98.24,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.4,98.36,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.5,98.48,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.6,98.60,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.7,98.72,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.8,98.84,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
125.9,98.96,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
126.0,99.08,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
126.1,99.20,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
126.2,99.32,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
126.3,99.44,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
